EmpID,FirstName,LastName,StartDate,ExitDate,Title,Supervisor,ADEmail,BusinessUnit,EmployeeStatus,EmployeeType,PayZone,EmployeeClassificationType,TerminationType,TerminationDescription,DepartmentType,Division,DOB,State,JobFunctionDescription,GenderCode,LocationCode,RaceDesc,MaritalDesc,Performance Score,Current Employee Rating
1451,Sienna,Bullock,31-Dec-22,,Production Technician II,Miguel Whitehead,sienna.bullock@bilearner.com,SVG,Active,Part-Time,Zone A,Part-Time,Unk,,Production       ,Splicing,20-12-1944,MA,Technician,Female,26670,Hispanic,Widowed,Needs Improvement,3
1452,Tyrese,Goodman,26-Mar-19,,Production Technician II,Lindsey Carter PhD,tyrese.goodman@bilearner.com,TNS,Active,Full-Time,Zone B,Full-Time,Unk,,Production       ,Field Operations,29-03-1953,MA,Driver,Female,86883,White,Single,Needs Improvement,3
1453,Giovanni,Landry,22-Mar-23,,Production Technician II,Sherry Jones,giovanni.landry@bilearner.com,WBL,Active,Full-Time,Zone C,Temporary,Unk,,Production       ,Engineers,20-08-1990,MA,Engineer,Male,83496,Black,Single,Needs Improvement,3
1454,Javon,Moses,23-Dec-22,25-Dec-22,Production Technician II,Ryan Cooke,javon.moses@bilearner.com,WBL,Voluntarily Terminated,Full-Time,Zone C,Temporary,Voluntary,How civil act war dinner even campaign language.,Production       ,General - Con,12-03-1977,MA,Lineman,Male,5270,Hispanic,Married,Needs Improvement,3
1455,Alonso,Williams,27-Dec-19,,Production Technician I,Sara Farrell,alonso.williams@bilearner.com,PL,Active,Contract,Zone C,Full-Time,Unk,,Production       ,General - Sga,19-03-1995,MA,Administrator,Female,18041,Other,Widowed,Needs Improvement,3
1456,Kamila,Rosales,25-Jun-19,09-Jul-19,Production Technician I,Brittany Payne,kamila.rosales@bilearner.com,PYZ,Active,Full-Time,Zone B,Full-Time,Resignation,Amount much food.,Production       ,Engineers,08-10-1956,MA,Engineer,Female,55931,Hispanic,Married,Exceeds,3
1457,Jadiel,French,23-Nov-18,,Production Technician I,Linda Boyer,jadiel.french@bilearner.com,SVG,Active,Contract,Zone A,Part-Time,Unk,,Production       ,Field Operations,03-08-1977,MA,Driller,Female,84889,Other,Married,Exceeds,3
1458,Brennan,Jefferson,17-Jan-21,,Production Technician I,John Carter,brennan.jefferson@bilearner.com,TNS,Active,Full-Time,Zone A,Part-Time,Unk,,Production       ,Wireline Construction,19-03-1994,MA,Foreman,Female,20292,Hispanic,Single,Exceeds,3
1459,Noe,Glenn,08-Sep-21,,Production Technician I,Joshua Watkins,noe.glenn@bilearner.com,WBL,Active,Contract,Zone C,Temporary,Unk,,Production       ,Engineers,12-08-1946,MA,Technician,Male,46927,Black,Single,Exceeds,3
1460,Vaughn,Kim,24-Feb-21,18-Jun-22,Production Technician I,Adam Graves,vaughn.kim@bilearner.com,BPC,Active,Full-Time,Zone A,Temporary,Retirement,Deal strong chance cold.,Production       ,Wireline Construction,29-05-1955,MA,Foreman,Male,14170,Other,Divorced,Exceeds,3
1461,Anabel,Evans,12-Apr-19,28-Sep-20,Production Technician I,Shane Carr,anabel.evans@bilearner.com,CCDR,Active,Full-Time,Zone C,Full-Time,Retirement,Drive feel its former end allow.,Production       ,Project Management - Con,03-03-2001,MA,Technician,Female,82370,Asian,Widowed,Exceeds,3
1462,Elisabeth,Irwin,13-Jul-23,,Production Technician I,Kelly Patel,elisabeth.irwin@bilearner.com,EW,Active,Contract,Zone C,Temporary,Unk,,Production       ,Fielders,07-03-1960,MA,Engineer,Female,83401,Other,Widowed,Exceeds,3
1463,Bo,Bradford,05-Oct-20,,Production Technician I,Maria Young,bo.bradford@bilearner.com,MSC,Active,Contract,Zone C,Temporary,Unk,,Production       ,Field Operations,28-11-1975,MA,Technician,Female,28372,Hispanic,Divorced,Exceeds,3
1464,Dustin,Beasley,27-Jan-19,,Production Technician I,Karen Cooke,dustin.beasley@bilearner.com,NEL,Active,Part-Time,Zone C,Full-Time,Unk,,Production       ,General - Sga,01-10-1957,MA,Supervisor,Female,7304,Asian,Married,Exceeds,3
1465,Dean,Winters,17-Dec-20,20-Nov-21,Production Technician I,Tammy Gardner,dean.winters@bilearner.com,PL,Active,Part-Time,Zone A,Full-Time,Retirement,Big evening develop our peace how reality place.,Production       ,Technology / It,22-06-1958,MA,Analyst,Female,7717,Other,Single,Exceeds,3
1466,Chanel,Dougherty,04-Mar-21,,Production Technician I,Jennifer Dillon,chanel.dougherty@bilearner.com,PYZ,Active,Full-Time,Zone A,Temporary,Unk,,Production       ,Billable Consultants,08-03-1989,MA,Engineer,Female,50559,White,Widowed,Exceeds,3
1467,Phoebe,Dorsey,30-Mar-23,,Production Technician I,Andrew Brown,phoebe.dorsey@bilearner.com,SVG,Active,Full-Time,Zone A,Temporary,Unk,,Production       ,People Services,16-04-1989,MA,Generalist,Female,18652,Black,Married,Fully Meets,3
1468,Coleman,Bridges,27-Dec-18,,Production Technician I,Michael Flowers,coleman.bridges@bilearner.com,TNS,Active,Contract,Zone A,Part-Time,Unk,,Production       ,Field Operations,30-08-1965,MA,Laborer,Female,24605,Hispanic,Divorced,Exceeds,3
1469,Juliet,Bautista,20-Sep-21,,Production Technician I,Juan Gordon,juliet.bautista@bilearner.com,WBL,Active,Full-Time,Zone B,Temporary,Unk,,Production       ,Field Operations,17-08-1976,MA,Lineman,Female,59499,Asian,Married,Exceeds,3
1470,Julia,Lawrence,08-Feb-23,,Production Technician I,Kimberly Green,julia.lawrence@bilearner.com,BPC,Active,Part-Time,Zone B,Part-Time,Unk,,Production       ,General - Sga,20-09-1995,MA,Administrator,Female,62387,Asian,Married,Exceeds,3
1471,Kinley,Dean,16-Oct-19,12-Jan-22,Production Technician II,Connie Elliott,kinley.dean@bilearner.com,CCDR,Voluntarily Terminated,Full-Time,Zone B,Part-Time,Retirement,Explain happen heavy wall hot year ability.,Production       ,Field Operations,09-04-1960,MA,Lineman,Male,4589,White,Divorced,Exceeds,3
1472,Karina,Mccarthy,31-Aug-21,,Production Technician II,Chase Ali,karina.mccarthy@bilearner.com,SVG,Active,Contract,Zone C,Full-Time,Unk,,Production       ,Project Management - Con,14-04-1972,MA,Field Project Manager,Male,46068,Other,Single,Exceeds,3
1473,Ruben,Kirby,25-Sep-20,,Production Technician II,Teresa Wood,ruben.kirby@bilearner.com,EW,Active,Contract,Zone B,Full-Time,Unk,,Production       ,Field Operations,06-10-1942,MA,Laborer,Female,24519,Black,Divorced,Exceeds,3
1474,Alexia,Hughes,01-Feb-23,03-Feb-23,Production Technician II,Timothy Powell,alexia.hughes@bilearner.com,MSC,Voluntarily Terminated,Full-Time,Zone C,Part-Time,Voluntary,Then sing son.,Production       ,Engineers,13-07-1942,MA,Engineer,Female,46511,Hispanic,Married,Exceeds,3
1475,Miles,Gill,17-Jan-23,21-May-23,Production Technician II,Michelle Webb,miles.gill@bilearner.com,TNS,Active,Full-Time,Zone A,Temporary,Resignation,Teacher style heart so. Answer Mr that.,Production       ,Wireline Construction,19-08-1993,MA,Laborer,Male,86113,Other,Married,Exceeds,3
1476,Kaden,Woodard,07-Dec-19,02-Sep-20,Production Technician II,Jared Walsh,kaden.woodard@bilearner.com,PYZ,Voluntarily Terminated,Contract,Zone C,Part-Time,Voluntary,Value health model day production identify.,Production       ,Field Operations,07-11-1962,MA,Foreman,Male,16157,Other,Divorced,PIP,3
1477,Frida,Wilkins,21-Nov-18,11-Jan-22,Production Technician I,Jennifer Rivera,frida.wilkins@bilearner.com,CCDR,Active,Contract,Zone B,Full-Time,Retirement,Great relate within you. Red bill unit school.,Production       ,Wireline Construction,12-09-1963,MA,Laborer,Female,75398,Asian,Married,Exceeds,3
1478,Kamron,Doyle,15-Feb-21,18-Jul-23,Production Technician I,Susan Burns,kamron.doyle@bilearner.com,SVG,Active,Part-Time,Zone B,Part-Time,Voluntary,Expert skill prove book wear half though.,Production       ,Field Operations,21-09-1953,MA,Locator,Female,35244,Other,Divorced,Exceeds,3
1479,Blaine,Rose,06-Jan-21,,Production Technician I,Sandra Blackwell,blaine.rose@bilearner.com,EW,Active,Part-Time,Zone B,Full-Time,Unk,,Production       ,Project Management - Con,04-12-1951,MA,Coordinator,Female,31819,White,Married,Exceeds,3
1480,Elena,Gilmore,18-Jan-19,,Production Technician I,Eric Oliver,elena.gilmore@bilearner.com,MSC,Active,Part-Time,Zone B,Part-Time,Unk,,Production       ,Shop (Fleet),27-04-1994,MA,Mechanic,Male,77316,Black,Married,Needs Improvement,3
1481,Ashlynn,Moses,15-Mar-23,,Production Technician I,Robyn Robbins,ashlynn.moses@bilearner.com,TNS,Active,Full-Time,Zone A,Part-Time,Unk,,Production       ,Field Operations,09-07-2000,MA,Technician,Male,71882,Asian,Single,Exceeds,3
1482,Esmeralda,Galvan,11-Nov-19,,Production Technician I,Robert Hall,esmeralda.galvan@bilearner.com,PYZ,Active,Contract,Zone C,Temporary,Unk,,Production       ,Finance & Accounting,02-02-1952,MA,Vp,Female,81260,Asian,Widowed,Exceeds,3
1483,Ignacio,Wiley,21-Aug-22,20-Jan-23,Production Technician I,Jacob Smith,ignacio.wiley@bilearner.com,WBL,Active,Full-Time,Zone A,Full-Time,Retirement,A discussion quite mission.,Production       ,Shop (Fleet),15-10-1961,MA,Shop,Female,74813,Hispanic,Single,Exceeds,3
1484,Lorena,Mahoney,05-May-20,,Production Technician I,Sarah Harper,lorena.mahoney@bilearner.com,NEL,Active,Full-Time,Zone B,Full-Time,Unk,,Production       ,General - Con,02-07-1991,MA,Laborer,Female,43208,Hispanic,Married,Exceeds,3
1485,Krystal,Atkinson,05-Mar-21,02-Apr-23,Production Technician I,Dennis Yates,krystal.atkinson@bilearner.com,PL,Active,Contract,Zone A,Part-Time,Involuntary,Top ability sit onto so.,Production       ,Aerial,16-12-1971,MA,Laborer,Female,92712,Asian,Married,Exceeds,3
1486,Soren,Merritt,07-Mar-19,,Production Technician I,Christopher Smith,soren.merritt@bilearner.com,BPC,Active,Part-Time,Zone A,Full-Time,Unk,,Production       ,Engineers,13-05-1999,MA,Engineer,Female,53726,Hispanic,Divorced,Fully Meets,3
1487,Frida,Salazar,08-May-22,27-Mar-23,Production Technician I,Tracy Phillips,frida.salazar@bilearner.com,CCDR,Active,Full-Time,Zone B,Part-Time,Involuntary,Once type here really.,Production       ,General - Con,28-08-1971,MA,Operator,Female,31742,Asian,Widowed,Fully Meets,3
1488,Annie,Peters,21-Aug-20,30-May-22,Production Technician I,Barry Martinez,annie.peters@bilearner.com,SVG,Future Start,Part-Time,Zone A,Full-Time,Retirement,Speak others again behavior network quite none.,Production       ,Engineers,20-02-1963,MA,Project Manager,Female,7547,Hispanic,Single,Fully Meets,3
1489,Zoie,Mercado,01-Dec-20,,Production Technician I,David Young,zoie.mercado@bilearner.com,EW,Active,Contract,Zone A,Part-Time,Unk,,Production       ,Fielders,19-08-1944,MA,Technician,Female,42750,White,Widowed,Fully Meets,3
1490,Joanna,Arias,13-Aug-19,,Production Technician I,Edwin Serrano,joanna.arias@bilearner.com,MSC,Active,Contract,Zone A,Temporary,Unk,,Production       ,Engineers,23-03-1970,MA,Director,Female,40934,White,Widowed,Needs Improvement,3
1491,Tristian,Wilcox,09-Mar-20,,Production Technician I,Kevin Jones,tristian.wilcox@bilearner.com,TNS,Active,Part-Time,Zone C,Temporary,Unk,,Production       ,Project Management - Con,27-02-1982,MA,Manager,Female,4664,Hispanic,Married,Exceeds,3
1492,Zoey,Spence,06-May-20,,Production Technician II,Ian Price,zoey.spence@bilearner.com,CCDR,Active,Full-Time,Zone B,Temporary,Unk,,Production       ,Engineers,08-12-1955,MA,Engineer,Male,73153,Other,Divorced,Exceeds,3
1493,Bradley,Barnes,03-Aug-22,,Production Technician II,Kimberly Rivera,bradley.barnes@bilearner.com,SVG,Active,Full-Time,Zone B,Temporary,Unk,,Production       ,Field Operations,19-07-1980,MA,Laborer,Male,57107,Black,Married,Fully Meets,3
1494,Juliana,Schroeder,13-Oct-18,04-Dec-19,Production Technician II,Miranda Brown,juliana.schroeder@bilearner.com,EW,Voluntarily Terminated,Contract,Zone B,Full-Time,Retirement,Thing join brother throughout.,Production       ,Splicing,12-03-1949,MA,Coordinator,Female,18325,Hispanic,Divorced,Fully Meets,3
1495,Yasmin,Warren,04-Jul-21,,Production Technician II,Jorge Cunningham,yasmin.warren@bilearner.com,MSC,Active,Part-Time,Zone A,Temporary,Unk,,Production       ,General - Con,11-01-1971,MA,Laborer,Male,38175,Hispanic,Single,Fully Meets,3
1496,Izabella,Barron,30-Apr-19,04-May-20,Production Technician II,Sarah Fisher,izabella.barron@bilearner.com,TNS,Active,Part-Time,Zone A,Full-Time,Retirement,Positive far win six might.,Production       ,Splicing,25-10-1950,MA,Technician,Male,27412,White,Widowed,Fully Meets,3
1497,Victoria,Soto,03-Nov-20,,Production Technician II,Melissa Moreno,victoria.soto@bilearner.com,PYZ,Active,Contract,Zone C,Temporary,Unk,,Production       ,Engineers,11-12-1995,MA,Drafter,Male,26808,Black,Widowed,Needs Improvement,3
1498,Cody,Beard,15-Aug-22,20-Aug-22,Production Technician I,Crystal Smith,cody.beard@bilearner.com,BPC,Active,Full-Time,Zone B,Part-Time,Retirement,Will raise compare realize evidence most product.,Production       ,Engineers,24-03-1944,MA,Director,Female,43193,Black,Married,Exceeds,3
1499,Abigayle,Mccann,26-Feb-22,16-Oct-22,Production Technician I,Lori Lopez DVM,abigayle.mccann@bilearner.com,CCDR,Active,Contract,Zone A,Full-Time,Resignation,Win late significant throughout add.,Production       ,General - Con,27-04-1975,MA,Operator,Female,94816,Other,Married,Fully Meets,3
1500,Brenden,Marks,13-May-19,,Production Technician I,Kevin Rodriguez,brenden.marks@bilearner.com,SVG,Active,Part-Time,Zone B,Part-Time,Unk,,Production       ,Field Operations,02-02-1985,MA,Tower Hand,Female,92438,Hispanic,Divorced,Fully Meets,3
1501,Jaqueline,Gallagher,24-Oct-21,03-Oct-22,Production Technician I,Mary Higgins,jaqueline.gallagher@bilearner.com,EW,Active,Contract,Zone A,Part-Time,Retirement,Surface mother in into pick middle too.,Production       ,Field Operations,01-10-1999,MA,Tower Hand,Male,12961,Hispanic,Widowed,Fully Meets,3
1502,Abagail,Banks,10-May-21,10-Apr-23,Production Technician I,Austin Salas,abagail.banks@bilearner.com,MSC,Active,Full-Time,Zone B,Full-Time,Retirement,Subject improve what get care test development.,Production       ,General - Eng,15-12-1986,MA,Administrative,Male,96477,White,Divorced,Fully Meets,3
1503,Nickolas,Guzman,13-Jun-21,20-Jun-21,Production Technician I,Marissa Clarke,nickolas.guzman@bilearner.com,TNS,Active,Contract,Zone A,Part-Time,Retirement,Remember teacher produce use voice.,Production       ,General - Sga,21-04-1985,MA,Business Development,Female,31097,Black,Single,Fully Meets,3
1504,Guillermo,Rose,04-Nov-19,28-Jul-21,Production Technician I,Cindy Lopez,guillermo.rose@bilearner.com,PYZ,Active,Full-Time,Zone C,Full-Time,Resignation,Health section option interview.,Production       ,Engineers,23-08-1971,MA,Technician,Female,11962,Other,Married,Needs Improvement,3
1505,Moises,Brock,29-Jan-20,,Production Technician I,Nicole Harrington,moises.brock@bilearner.com,WBL,Active,Full-Time,Zone A,Part-Time,Unk,,Production       ,Wireline Construction,17-08-1942,MA,Supervisor,Female,29145,Other,Widowed,Exceeds,3
1506,Hayden,Richmond,05-Sep-18,08-Sep-20,Production Technician I,Christopher Garcia,hayden.richmond@bilearner.com,NEL,Active,Part-Time,Zone B,Part-Time,Retirement,Likely former outside free short occur.,Production       ,Engineers,18-06-1972,MA,Engineer,Female,25033,Hispanic,Single,Exceeds,3
1507,Evelin,Sellers,21-Jul-21,,Production Technician I,Jamie Wallace,evelin.sellers@bilearner.com,PL,Active,Full-Time,Zone C,Full-Time,Unk,,Production       ,General - Sga,15-08-1996,MA,Administrator,Female,58830,Black,Widowed,Fully Meets,3
1508,Dereon,Hayes,20-May-23,,Production Technician I,Noah Woods,dereon.hayes@bilearner.com,BPC,Active,Part-Time,Zone B,Temporary,Unk,,Production       ,General - Con,25-12-1964,MA,Lineman,Female,64063,White,Single,Fully Meets,3
1509,Marlee,Mathis,16-May-22,,Production Technician I,Taylor Fleming,marlee.mathis@bilearner.com,CCDR,Active,Full-Time,Zone C,Full-Time,Unk,,Production       ,General - Sga,24-01-1960,MA,Assistant,Female,92210,Other,Single,Fully Meets,3
1510,Alice,House,15-Mar-21,,Production Technician I,Stacy Blackwell,alice.house@bilearner.com,SVG,Active,Contract,Zone C,Temporary,Unk,,Production       ,General - Sga,16-09-1980,MA,Technician,Female,79031,Black,Married,Fully Meets,3
1511,Jonathon,Thompson,26-Jun-23,30-Jul-23,Production Technician I,Melissa Morse,jonathon.thompson@bilearner.com,EW,Future Start,Full-Time,Zone C,Full-Time,Retirement,Spring sell become contain wear against design.,Production       ,Field Operations,05-07-1995,MA,Groundman,Female,47284,Hispanic,Single,Fully Meets,3
1512,Kendal,Abbott,11-Oct-19,24-Apr-21,Production Technician I,Maria Huber,kendal.abbott@bilearner.com,MSC,Leave of Absence,Contract,Zone B,Part-Time,Involuntary,Politics discover throw commercial economic.,Production       ,Field Operations,29-06-1982,MA,Laborer,Female,42058,Asian,Widowed,Fully Meets,3
1513,Holly,Taylor,21-Dec-19,,Production Technician II,Carol Knapp,holly.taylor@bilearner.com,PL,Active,Contract,Zone C,Temporary,Unk,,Production       ,General - Eng,03-10-1993,MA,Engineer,Male,75433,Other,Widowed,Fully Meets,3
1514,Hadassah,Blackburn,15-Jul-22,,Production Technician II,Alan Anderson,hadassah.blackburn@bilearner.com,PYZ,Active,Contract,Zone C,Part-Time,Unk,,Production       ,Splicing,05-12-1983,MA,Manager,Male,22316,Hispanic,Widowed,Fully Meets,3
1515,Shaylee,Hall,26-Sep-18,,Production Technician II,Catherine Durham,shaylee.hall@bilearner.com,SVG,Active,Full-Time,Zone B,Part-Time,Unk,,Production       ,General - Con,18-04-1997,MA,Laborer,Female,96974,Other,Married,Fully Meets,3
1516,Richard,Nelson,16-Oct-22,,Production Technician II,Travis Smith,richard.nelson@bilearner.com,TNS,Active,Contract,Zone B,Full-Time,Unk,,Production       ,General - Eng,05-06-1943,MA,Manager,Male,46694,Hispanic,Widowed,Fully Meets,3
1517,Leyla,Davila,02-Dec-21,25-Apr-22,Production Technician II,Deborah Clark,leyla.davila@bilearner.com,WBL,Active,Full-Time,Zone C,Part-Time,Involuntary,From through each buy.,Production       ,Splicing,05-03-1986,MA,Splicer,Male,4704,White,Married,Fully Meets,3
1518,Kolten,Calhoun,07-Mar-19,06-Mar-23,Production Technician II,Tonya Lewis,kolten.calhoun@bilearner.com,BPC,Voluntarily Terminated,Full-Time,Zone B,Temporary,Retirement,Message senior woman care huge.,Production       ,Fielders,26-11-1975,MA,Engineer,Male,35960,White,Divorced,Fully Meets,3
1519,Camille,Livingston,02-May-23,26-Jul-23,Production Technician I,Albert Wilson,camille.livingston@bilearner.com,BPC,Active,Part-Time,Zone B,Full-Time,Voluntary,Behind beautiful station court Mrs.,Production       ,Project Management - Con,17-04-1971,MA,Supervisor,Female,76669,Asian,Single,Fully Meets,3
1520,Lilianna,Colon,24-Aug-20,26-Feb-23,Production Technician I,Timothy Anthony,lilianna.colon@bilearner.com,CCDR,Active,Full-Time,Zone A,Full-Time,Involuntary,Onto fall east employee record.,Production       ,Sales & Marketing,04-07-1976,MA,Vp,Female,34189,White,Divorced,Fully Meets,3
1521,Chaim,Patrick,08-Dec-20,07-Sep-21,Production Technician I,Jackie Poole,chaim.patrick@bilearner.com,SVG,Active,Contract,Zone B,Temporary,Voluntary,Material agency modern degree general.,Production       ,Wireline Construction,15-04-1990,MA,Groundman,Male,16162,Black,Single,Needs Improvement,3
1522,Amara,Castillo,15-Feb-21,,Production Technician I,Dr. Daisy James,amara.castillo@bilearner.com,EW,Active,Full-Time,Zone B,Full-Time,Unk,,Production       ,Field Operations,24-08-1943,MA,Operator,Male,49777,Hispanic,Married,Fully Meets,3
1523,Joel,Eaton,15-Sep-20,24-Jun-23,Production Technician I,Amber Gutierrez,joel.eaton@bilearner.com,MSC,Active,Contract,Zone B,Full-Time,Involuntary,Key because while father.,Production       ,People Services,30-05-1971,MA,Director,Male,18628,Other,Married,Fully Meets,3
1524,Priscilla,Walters,16-Mar-23,,Production Technician I,Johnny Simpson,priscilla.walters@bilearner.com,TNS,Active,Full-Time,Zone A,Temporary,Unk,,Production       ,Engineers,13-05-1975,MA,Engineer,Female,5112,Other,Single,Fully Meets,3
1525,Nehemiah,Leach,14-Nov-21,07-Oct-22,Production Technician I,Ashley Padilla,nehemiah.leach@bilearner.com,BPC,Active,Full-Time,Zone B,Temporary,Involuntary,System less wrong.,Production       ,General - Con,14-04-1947,MA,Laborer,Female,42288,Asian,Widowed,Needs Improvement,3
